"insurer_nm","claim_id","claim_create_dt","current_status","current_substatus","invoice_date","outlet_nm","outlet_type","outlet_city","outlet_province","claim_vehicle_year","claim_vehicle_make","claim_vehicle_model","event_status","event_substatus","first_time_in_status","total_hrs_in_status"
"SANTAM",620897,"2018-01-02 08:16:55.587","Invoiced","ClaimMovedToInvoiced","2018-01-05","Centurion","Franchise","Pretoria","Gauteng",2006,"AUDI","AVANTI STATIONWAGON 5DR (2005/2008)","Booked","Pre-Booked","2018-01-03 07:31:56.437","2.504"
"SANTAM",620897,"2018-01-02 08:16:55.587","Invoiced","ClaimMovedToInvoiced","2018-01-05","Centurion","Franchise","Pretoria","Gauteng",2006,"AUDI","AVANTI STATIONWAGON 5DR (2005/2008)","Booked","Post-Booked","2018-01-03 10:00:13.9","17.437"
"SANTAM",620897,"2018-01-02 08:16:55.587","Invoiced","ClaimMovedToInvoiced","2018-01-05","Centurion","Franchise","Pretoria","Gauteng",2006,"AUDI","AVANTI STATIONWAGON 5DR (2005/2008)","Open","UnsuccessfulFitmentChangingPartsToMatch","2018-01-04 07:37:16.577","0"
"SANTAM",620897,"2018-01-02 08:16:55.587","Invoiced","ClaimMovedToInvoiced","2018-01-05","Centurion","Franchise","Pretoria","Gauteng",2006,"AUDI","AVANTI STATIONWAGON 5DR (2005/2008)","Completed","ClaimMovedToCompleted","2018-01-05 09:56:26.183","21.745"
"SANTAM",620897,"2018-01-02 08:16:55.587","Invoiced","ClaimMovedToInvoiced","2018-01-05","Centurion","Franchise","Pretoria","Gauteng",2006,"AUDI","AVANTI STATIONWAGON 5DR (2005/2008)","Invoiced","ClaimMovedToInvoiced","2018-01-09 08:41:09.323","2240"
"KING PRICE INSURANCE",620898,"2018-01-02 08:26:29.15","Invoiced","ClaimMovedToInvoiced","2018-01-05","Strijdompark","Branch","Randburg","Gauteng",2011,"HONDA","HATCH 5DR (2006/Current)","","","2018-01-02 08:26:29.463","0.002"
"KING PRICE INSURANCE",620898,"2018-01-02 08:26:29.15","Invoiced","ClaimMovedToInvoiced","2018-01-05","Strijdompark","Branch","Randburg","Gauteng",2011,"HONDA","HATCH 5DR (2006/Current)","Open","Claim Not accepted","2018-01-02 08:26:37.743","0.246"
"KING PRICE INSURANCE",620898,"2018-01-02 08:26:29.15","Invoiced","ClaimMovedToInvoiced","2018-01-05","Strijdompark","Branch","Randburg","Gauteng",2011,"HONDA","HATCH 5DR (2006/Current)","Open","Claim Accepted","2018-01-02 08:40:22.603","0.017"
"KING PRICE INSURANCE",620898,"2018-01-02 08:26:29.15","Invoiced","ClaimMovedToInvoiced","2018-01-05","Strijdompark","Branch","Randburg","Gauteng",2011,"HONDA","HATCH 5DR (2006/Current)","Open","Claim Accepted To Contact Client","2018-01-02 08:41:22.93","0.579"
"KING PRICE INSURANCE",620898,"2018-01-02 08:26:29.15","Invoiced","ClaimMovedToInvoiced","2018-01-05","Strijdompark","Branch","Randburg","Gauteng",2011,"HONDA","HATCH 5DR (2006/Current)","Open","Provisional booking made","2018-01-02 09:16:09.293","0.775"
"KING PRICE INSURANCE",620898,"2018-01-02 08:26:29.15","Invoiced","ClaimMovedToInvoiced","2018-01-05","Strijdompark","Branch","Randburg","Gauteng",2011,"HONDA","HATCH 5DR (2006/Current)","Open","Communicated With Client","2018-01-02 10:02:39.757","0.061"
"KING PRICE INSURANCE",620898,"2018-01-02 08:26:29.15","Invoiced","ClaimMovedToInvoiced","2018-01-05","Strijdompark","Branch","Randburg","Gauteng",2011,"HONDA","HATCH 5DR (2006/Current)","Open","LeftSMS Or Voicemail","2018-01-02 10:06:21.503","2.288"
"KING PRICE INSURANCE",620898,"2018-01-02 08:26:29.15","Invoiced","ClaimMovedToInvoiced","2018-01-05","Strijdompark","Branch","Randburg","Gauteng",2011,"HONDA","HATCH 5DR (2006/Current)","Booked","Pre-Booked","2018-01-02 12:24:39.3","15.589"
"KING PRICE INSURANCE",620898,"2018-01-02 08:26:29.15","Invoiced","ClaimMovedToInvoiced","2018-01-05","Strijdompark","Branch","Randburg","Gauteng",2011,"HONDA","HATCH 5DR (2006/Current)","Booked","Post-Booked","2018-01-04 10:00:00","5.732"
"KING PRICE INSURANCE",620898,"2018-01-02 08:26:29.15","Invoiced","ClaimMovedToInvoiced","2018-01-05","Strijdompark","Branch","Randburg","Gauteng",2011,"HONDA","HATCH 5DR (2006/Current)","Booked","Fitment Completed","2018-01-04 15:39:58.96","0.001"
"KING PRICE INSURANCE",620898,"2018-01-02 08:26:29.15","Invoiced","ClaimMovedToInvoiced","2018-01-05","Strijdompark","Branch","Randburg","Gauteng",2011,"HONDA","HATCH 5DR (2006/Current)","Completed","ClaimMovedToCompleted","2018-01-04 15:44:00.053","24.952"
"KING PRICE INSURANCE",620898,"2018-01-02 08:26:29.15","Invoiced","ClaimMovedToInvoiced","2018-01-05","Strijdompark","Branch","Randburg","Gauteng",2011,"HONDA","HATCH 5DR (2006/Current)","Invoiced","ClaimMovedToInvoiced","2018-01-09 08:41:09.673","2240"
"SANTAM",620899,"2018-01-02 08:32:33.977","Invoiced","ClaimMovedToInvoiced","2018-01-04","Cape Town","Branch","Cape Town","Western Cape",2009,"LEXUS","450 (2008/2013)","M & F","MnFClaimCreated","2018-01-02 08:32:34.1","0.178"
"SANTAM",620899,"2018-01-02 08:32:33.977","Invoiced","ClaimMovedToInvoiced","2018-01-04","Cape Town","Branch","Cape Town","Western Cape",2009,"LEXUS","450 (2008/2013)","M & F","IncorectVehicleReAuthClaim","2018-01-02 08:43:13.557","0.647"
"SANTAM",620899,"2018-01-02 08:32:33.977","Invoiced","ClaimMovedToInvoiced","2018-01-04","Cape Town","Branch","Cape Town","Western Cape",2009,"LEXUS","450 (2008/2013)","Open","Claim Not accepted","2018-01-02 09:22:03.187","1.286"
"SANTAM",620899,"2018-01-02 08:32:33.977","Invoiced","ClaimMovedToInvoiced","2018-01-04","Cape Town","Branch","Cape Town","Western Cape",2009,"LEXUS","450 (2008/2013)","Open","Claim Accepted","2018-01-02 10:39:13.07","0.562"
"SANTAM",620899,"2018-01-02 08:32:33.977","Invoiced","ClaimMovedToInvoiced","2018-01-04","Cape Town","Branch","Cape Town","Western Cape",2009,"LEXUS","450 (2008/2013)","Open","Communicated With Client","2018-01-02 11:12:55.37","0"
"SANTAM",620899,"2018-01-02 08:32:33.977","Invoiced","ClaimMovedToInvoiced","2018-01-04","Cape Town","Branch","Cape Town","Western Cape",2009,"LEXUS","450 (2008/2013)","Open","LeftSMS Or Voicemail","2018-01-02 11:12:56.307","4.061"
"SANTAM",620899,"2018-01-02 08:32:33.977","Invoiced","ClaimMovedToInvoiced","2018-01-04","Cape Town","Branch","Cape Town","Western Cape",2009,"LEXUS","450 (2008/2013)","Booked","Pre-Booked","2018-01-02 15:16:36.93","5.223"
"SANTAM",620899,"2018-01-02 08:32:33.977","Invoiced","ClaimMovedToInvoiced","2018-01-04","Cape Town","Branch","Cape Town","Western Cape",2009,"LEXUS","450 (2008/2013)","Booked","Post-Booked","2018-01-03 11:30:00","4.153"
"SANTAM",620899,"2018-01-02 08:32:33.977","Invoiced","ClaimMovedToInvoiced","2018-01-04","Cape Town","Branch","Cape Town","Western Cape",2009,"LEXUS","450 (2008/2013)","Booked","Fitment Completed","2018-01-03 15:39:12.227","0.002"
"SANTAM",620899,"2018-01-02 08:32:33.977","Invoiced","ClaimMovedToInvoiced","2018-01-04","Cape Town","Branch","Cape Town","Western Cape",2009,"LEXUS","450 (2008/2013)","Completed","ClaimMovedToCompleted","2018-01-03 15:39:20.977","7.23"
"SANTAM",620899,"2018-01-02 08:32:33.977","Invoiced","ClaimMovedToInvoiced","2018-01-04","Cape Town","Branch","Cape Town","Western Cape",2009,"LEXUS","450 (2008/2013)","Invoiced","ClaimMovedToInvoiced","2018-01-04 13:53:09.47","2267"
"SANTAM",620900,"2018-01-02 08:32:41.023","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2009,"NISSAN","DOUBLE CAB (2008/Current)","M & F","MnFClaimCreated","2018-01-02 08:32:41.1","0"
"SANTAM",620900,"2018-01-02 08:32:41.023","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2009,"NISSAN","DOUBLE CAB (2008/Current)","M & F","AlternativeSupplierToCancelClaim","2018-01-02 08:32:41.837","0.189"
"SANTAM",620900,"2018-01-02 08:32:41.023","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2009,"NISSAN","DOUBLE CAB (2008/Current)","Open","Claim Not accepted","2018-01-02 08:44:02.137","1.49"
"SANTAM",620900,"2018-01-02 08:32:41.023","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2009,"NISSAN","DOUBLE CAB (2008/Current)","Open","Communicated With Client","2018-01-02 10:13:25.617","1.704"
"SANTAM",620900,"2018-01-02 08:32:41.023","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2009,"NISSAN","DOUBLE CAB (2008/Current)","Open","Claim Accepted","2018-01-02 10:16:20.457","0.013"
"SANTAM",620900,"2018-01-02 08:32:41.023","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2009,"NISSAN","DOUBLE CAB (2008/Current)","Open","LeftSMS Or Voicemail","2018-01-02 10:17:07.16","0.432"
"SANTAM",620900,"2018-01-02 08:32:41.023","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2009,"NISSAN","DOUBLE CAB (2008/Current)","Booked","Pre-Booked","2018-01-02 12:22:25.037","9.126"
"SANTAM",620900,"2018-01-02 08:32:41.023","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2009,"NISSAN","DOUBLE CAB (2008/Current)","Booked","Post-Booked","2018-01-03 12:30:00","5.476"
"SANTAM",620900,"2018-01-02 08:32:41.023","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2009,"NISSAN","DOUBLE CAB (2008/Current)","Booked","Fitment Completed","2018-01-04 08:54:52.037","0.002"
"SANTAM",620900,"2018-01-02 08:32:41.023","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2009,"NISSAN","DOUBLE CAB (2008/Current)","Completed","ClaimMovedToCompleted","2018-01-04 08:58:41.647","6.964"
"SANTAM",620900,"2018-01-02 08:32:41.023","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2009,"NISSAN","DOUBLE CAB (2008/Current)","Invoiced","ClaimMovedToInvoiced","2018-01-04 15:56:32.677","2265"
"SANTAM",620901,"2018-01-02 08:30:55.76","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2011,"NISSAN","5DR HATCH (2007/2014)","M & F","MnFClaimCreated","2018-01-02 08:30:55.837","0.334"
"SANTAM",620901,"2018-01-02 08:30:55.76","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2011,"NISSAN","5DR HATCH (2007/2014)","Open","Claim Not accepted","2018-01-02 08:50:59.15","1.393"
"SANTAM",620901,"2018-01-02 08:30:55.76","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2011,"NISSAN","5DR HATCH (2007/2014)","Open","Claim Accepted","2018-01-02 10:14:34.71","0.009"
"SANTAM",620901,"2018-01-02 08:30:55.76","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2011,"NISSAN","5DR HATCH (2007/2014)","Open","Communicated With Client","2018-01-02 10:15:06.523","0.631"
"SANTAM",620901,"2018-01-02 08:30:55.76","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2011,"NISSAN","5DR HATCH (2007/2014)","Open","LeftSMS Or Voicemail","2018-01-02 10:15:07.427","1.336"
"SANTAM",620901,"2018-01-02 08:30:55.76","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2011,"NISSAN","5DR HATCH (2007/2014)","Open","No Communication Necessary","2018-01-02 12:13:11.19","0.021"
"SANTAM",620901,"2018-01-02 08:30:55.76","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2011,"NISSAN","5DR HATCH (2007/2014)","Booked","Pre-Booked","2018-01-02 12:14:28.473","9.758"
"SANTAM",620901,"2018-01-02 08:30:55.76","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2011,"NISSAN","5DR HATCH (2007/2014)","Booked","Post-Booked","2018-01-03 13:00:00","4.899"
"SANTAM",620901,"2018-01-02 08:30:55.76","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2011,"NISSAN","5DR HATCH (2007/2014)","Completed","ClaimMovedToCompleted","2018-01-04 08:54:00.71","0.059"
"SANTAM",620901,"2018-01-02 08:30:55.76","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2011,"NISSAN","5DR HATCH (2007/2014)","Booked","Fitment Completed","2018-01-04 08:57:32.397","6.983"
"SANTAM",620901,"2018-01-02 08:30:55.76","Invoiced","ClaimMovedToInvoiced","2018-01-04","Pretoria","Branch"," Pretoria"," 0182",2011,"NISSAN","5DR HATCH (2007/2014)","Invoiced","ClaimMovedToInvoiced","2018-01-04 15:56:32.953","2265"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Unauthorised","Authorisation requested","2018-01-02 08:31:50.167","127.535"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Open","Claim Not accepted","2018-01-02 08:31:50.743","1.758"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Open","Claim Accepted","2018-01-02 10:17:19.397","0.007"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Open","Communicated With Client","2018-01-02 10:17:44.663","46.038"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Open","LeftSMS Or Voicemail","2018-01-02 10:21:26.52","1.694"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Unauthorised","CallClientLater","2018-01-23 09:37:47.177","0.63"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Open","ClaimReAuthorised","2018-01-23 10:15:34.233","14.147"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","OnHold","Other","2018-01-23 17:09:46.137","0.009"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Booked","Pre-Booked","2018-01-26 10:29:16.613","16.026"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Booked","Post-Booked","2018-01-29 12:30:51.27","562.563"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Booked","ClaimRescheduled","2018-01-29 16:26:29.43","757.062"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Open","UnsuccessfulFitmentChangingPartsToMatch","2018-02-05 10:24:31.74","0.039"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Unauthorised","ClaimMovedForReauthorise","2018-02-05 10:26:54.143","0.923"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Booked","ClaimRebookedFitmentNotCompleteSet","2018-02-06 14:42:17.2","94.31"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Open","UnsuccessfulFitmentDocumentsDontAlign","2018-06-29 16:44:54.86","74.365"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Booked","ClaimRebookedWithPreviousFitmentNotCompleteSet","2018-07-11 09:38:29.593","0"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Booked","ClaimMovedToBooked","2018-07-11 09:38:29.653","0.113"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Booked","ClaimRebookedFitmentCompleteSet","2018-08-30 12:40:19.31","86.379"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Booked","Fitment Completed","2018-09-17 09:54:39.607","0.004"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Completed","ClaimMovedToCompleted","2018-09-17 09:54:54.363","10.190"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Open","ClaimMovedToOpen","2018-09-17 14:32:03.037","0"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Booked","ClaimRebookedWithPreviousFitmentCompleteSet","2018-09-17 14:32:15.223","0"
"DISCOVERY INSURE",620902,"2018-01-02 08:31:50.103","Invoiced","ClaimMovedToInvoiced","2018-09-18","Pretoria","Branch"," Pretoria"," 0182",2012,"HONDA","SEDAN 4DR (2011/Current)","Invoiced","ClaimMovedToInvoiced","2018-09-18 11:19:53.26","437"
"KING PRICE INSURANCE",620904,"2018-01-02 08:34:08.65","Invoiced","ClaimMovedToInvoiced","2018-01-11","West Rand","Franchise"," Roodepoort"," 1724",2007,"TOYOTA","HATCH  5DR (2002/2007)","","","2018-01-02 08:34:08.743","0.062"
"KING PRICE INSURANCE",620904,"2018-01-02 08:34:08.65","Invoiced","ClaimMovedToInvoiced","2018-01-11","West Rand","Franchise"," Roodepoort"," 1724",2007,"TOYOTA","HATCH  5DR (2002/2007)","Open","Claim Not accepted","2018-01-02 08:37:51.867","0.487"
"KING PRICE INSURANCE",620904,"2018-01-02 08:34:08.65","Invoiced","ClaimMovedToInvoiced","2018-01-11","West Rand","Franchise"," Roodepoort"," 1724",2007,"TOYOTA","HATCH  5DR (2002/2007)","Open","Claim Accepted","2018-01-02 09:07:05.417","0.005"
"KING PRICE INSURANCE",620904,"2018-01-02 08:34:08.65","Invoiced","ClaimMovedToInvoiced","2018-01-11","West Rand","Franchise"," Roodepoort"," 1724",2007,"TOYOTA","HATCH  5DR (2002/2007)","Open","Communicated With Client","2018-01-02 09:07:23.263","0.001"
"KING PRICE INSURANCE",620904,"2018-01-02 08:34:08.65","Invoiced","ClaimMovedToInvoiced","2018-01-11","West Rand","Franchise"," Roodepoort"," 1724",2007,"TOYOTA","HATCH  5DR (2002/2007)","Open","LeftSMS Or Voicemail","2018-01-02 09:07:26.417","0.541"
"KING PRICE INSURANCE",620904,"2018-01-02 08:34:08.65","Invoiced","ClaimMovedToInvoiced","2018-01-11","West Rand","Franchise"," Roodepoort"," 1724",2007,"TOYOTA","HATCH  5DR (2002/2007)","Booked","Pre-Booked","2018-01-02 09:39:53.83","49.335"
"KING PRICE INSURANCE",620904,"2018-01-02 08:34:08.65","Invoiced","ClaimMovedToInvoiced","2018-01-11","West Rand","Franchise"," Roodepoort"," 1724",2007,"TOYOTA","HATCH  5DR (2002/2007)","Booked","Post-Booked","2018-01-09 09:00:00","21.694"
"KING PRICE INSURANCE",620904,"2018-01-02 08:34:08.65","Invoiced","ClaimMovedToInvoiced","2018-01-11","West Rand","Franchise"," Roodepoort"," 1724",2007,"TOYOTA","HATCH  5DR (2002/2007)","Completed","ClaimMovedToCompleted","2018-01-11 12:41:38.24","3.973"
"KING PRICE INSURANCE",620904,"2018-01-02 08:34:08.65","Invoiced","ClaimMovedToInvoiced","2018-01-11","West Rand","Franchise"," Roodepoort"," 1724",2007,"TOYOTA","HATCH  5DR (2002/2007)","Invoiced","ClaimMovedToInvoiced","2018-01-11 16:40:04.743","2214"
"SANTAM",620905,"2018-01-02 08:34:53.04","Invoiced","ClaimMovedToInvoiced","2018-01-04","Nelspruit","Branch"," Nelspruit"," 1211",2016,"VOLKSWAGEN","HATCH 5Dr (2010/2018)","M & F","MnFClaimCreated","2018-01-02 08:34:53.15","0.193"
"SANTAM",620905,"2018-01-02 08:34:53.04","Invoiced","ClaimMovedToInvoiced","2018-01-04","Nelspruit","Branch"," Nelspruit"," 1211",2016,"VOLKSWAGEN","HATCH 5Dr (2010/2018)","Open","Claim Not accepted","2018-01-02 08:46:30.34","0.028"
"SANTAM",620905,"2018-01-02 08:34:53.04","Invoiced","ClaimMovedToInvoiced","2018-01-04","Nelspruit","Branch"," Nelspruit"," 1211",2016,"VOLKSWAGEN","HATCH 5Dr (2010/2018)","Open","Claim Accepted","2018-01-02 08:48:13.183","0.65"
"SANTAM",620905,"2018-01-02 08:34:53.04","Invoiced","ClaimMovedToInvoiced","2018-01-04","Nelspruit","Branch"," Nelspruit"," 1211",2016,"VOLKSWAGEN","HATCH 5Dr (2010/2018)","Booked","Pre-Booked","2018-01-02 09:27:14.937","0.115"
"SANTAM",620905,"2018-01-02 08:34:53.04","Invoiced","ClaimMovedToInvoiced","2018-01-04","Nelspruit","Branch"," Nelspruit"," 1211",2016,"VOLKSWAGEN","HATCH 5Dr (2010/2018)","Open","LeftSMS Or Voicemail","2018-01-02 09:34:07.093","9.431"
"SANTAM",620905,"2018-01-02 08:34:53.04","Invoiced","ClaimMovedToInvoiced","2018-01-04","Nelspruit","Branch"," Nelspruit"," 1211",2016,"VOLKSWAGEN","HATCH 5Dr (2010/2018)","Booked","Post-Booked","2018-01-03 10:00:00","6.239"
